MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0,5,50.0,8049,1,1,0,3,0,1,0,23,2,2,0,2,7,5,1990,1990,3,1,6,6,1,54.0,2,4,1,1,2,4,0,1053,6,0,256,1309,1,4,1,4,1339,0,0,1339,1,0,2,0,2,1,2,6,0,1,5,1,1990.0,0,2,484,2,2,2,0,58,0,0,90,0,4,4,5,0,7,2006,0,4,180000
0,5,61.0,8800,1,1,0,3,0,4,0,5,2,2,0,2,5,7,1977,2008,1,1,6,6,3,0.0,2,4,1,1,2,2,3,532,5,144,364,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,1,5,0,0,3,5,1977.0,3,2,484,5,5,2,0,0,0,0,288,0,4,4,5,0,9,2009,0,4,150500
10,5,94.0,9400,1,1,3,2,0,0,0,11,2,2,2,5,6,5,1971,1971,4,1,8,16,3,0.0,2,4,1,2,2,0,6,0,6,0,912,912,1,4,1,4,912,912,0,1824,0,0,2,2,4,2,2,8,0,0,3,6,1978.0,1,0,0,3,3,2,128,0,0,0,0,0,4,4,5,0,4,2010,0,4,139000
4,5,50.0,9638,1,1,3,3,0,4,0,18,1,2,0,0,6,7,1919,1990,1,1,15,16,3,0.0,2,4,2,2,2,4,6,0,6,0,804,804,1,0,1,4,1699,748,0,2447,0,0,2,0,4,1,1,10,2,1,2,5,1969.0,3,1,336,5,5,2,272,0,42,0,116,0,4,4,5,0,3,2010,0,4,169000
4,7,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,1,8,8,3,0.0,2,1,1,2,2,4,6,0,6,0,780,780,1,0,1,1,825,587,0,1412,0,0,1,0,4,1,2,6,0,1,2,5,1939.0,3,1,280,5,5,2,45,0,0,0,0,0,4,4,5,0,5,2009,0,4,132500
0,5,70.04995836802665,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,1,451.0,2,4,1,2,2,4,0,569,5,81,678,1328,1,4,1,4,1328,0,0,1328,1,0,1,1,3,1,2,6,0,2,2,1,1963.0,3,2,528,5,5,2,0,26,0,0,0,0,4,4,5,0,6,2010,0,4,143000
0,5,70.04995836802665,36500,1,1,0,2,0,4,1,4,2,2,0,2,5,5,1964,1964,1,1,15,15,0,621.0,2,2,1,2,2,0,5,812,6,0,812,1624,1,1,1,4,1582,0,0,1582,0,1,2,0,4,1,2,7,0,0,3,1,1964.0,3,2,390,5,5,0,168,198,0,0,0,0,4,4,5,0,6,2006,0,4,190000
11,5,40.0,5664,1,1,0,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,3,0.0,1,4,2,1,2,4,2,1158,6,0,343,1501,1,0,1,4,1659,0,0,1659,1,0,2,0,2,1,0,5,0,1,0,1,2000.0,0,2,499,5,5,2,212,59,0,0,0,0,4,4,5,0,10,2009,0,4,278000
5,5,86.0,11065,1,1,0,3,0,4,0,16,2,2,0,5,8,5,2006,2006,1,1,14,14,4,788.0,1,4,2,1,2,2,6,0,6,0,1085,1085,1,0,1,4,1120,850,0,1970,0,0,2,1,3,1,0,8,0,1,2,3,2006.0,0,3,753,5,5,2,177,74,0,0,0,0,4,4,5,0,10,2006,3,5,281000
8,5,70.04995836802665,14112,1,1,0,3,0,0,0,12,2,2,0,7,5,7,1964,1964,3,1,15,6,1,86.0,2,4,2,2,2,0,2,1014,6,0,138,1152,1,4,1,4,1152,0,0,1152,1,0,1,0,3,1,2,6,0,1,2,1,1964.0,2,2,484,5,5,2,227,0,0,0,0,0,4,4,5,0,4,2010,0,4,180500
13,7,21.0,1680,1,1,3,3,0,4,0,2,2,2,3,5,5,7,1972,1972,1,1,5,5,1,268.0,2,4,1,2,2,4,0,231,6,0,399,630,1,4,1,4,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,3,5,1972.0,3,1,264,5,5,2,185,0,0,0,0,0,4,4,5,0,2,2009,0,4,119500
6,7,60.0,6600,1,1,3,3,0,0,0,17,2,2,0,5,5,4,1892,1965,1,1,15,15,3,0.0,2,4,4,2,2,4,6,0,6,0,994,994,1,4,0,4,1378,994,0,2372,0,0,2,0,4,2,2,11,2,0,3,1,1985.0,2,1,432,5,5,2,0,287,0,0,0,0,4,4,5,0,12,2009,0,4,107500
5,5,78.0,10140,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,1,6,6,3,0.0,2,4,2,1,2,4,2,194,6,0,638,832,1,4,1,4,832,832,0,1664,0,0,2,1,4,1,2,8,0,1,5,1,1976.0,2,2,528,5,5,2,0,28,0,0,259,0,4,1,5,0,3,2006,0,4,162900
0,5,60.0,8172,1,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,16,10,3,0.0,2,4,1,2,2,4,5,167,6,0,697,864,1,4,1,4,864,0,0,864,1,0,1,0,2,1,2,5,0,0,3,5,1957.0,3,2,572,5,5,0,0,0,0,0,0,0,4,4,5,0,4,2006,0,4,115000
0,5,70.0,8400,1,1,3,3,0,4,0,12,1,2,0,2,5,5,1968,1968,3,1,6,6,1,168.0,2,4,1,2,2,0,1,1016,6,0,36,1052,1,2,1,4,1052,0,0,1052,1,0,1,1,3,1,2,5,0,0,3,1,1968.0,2,1,288,5,5,2,356,0,0,0,0,0,4,1,5,0,11,2006,0,4,138500
0,5,80.0,8700,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1963,1963,3,1,8,8,1,148.0,2,2,1,2,2,2,0,776,6,0,344,1120,1,2,1,4,1128,0,0,1128,1,0,2,0,3,1,2,6,0,0,3,1,1963.0,2,2,525,5,5,2,192,20,123,0,0,0,4,2,5,0,12,2008,0,4,155000
14,7,35.0,3675,1,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,14,14,1,82.0,2,4,2,1,2,1,2,547,6,0,0,547,1,2,1,4,1072,0,0,1072,1,0,2,0,2,1,2,5,0,0,3,2,2005.0,0,2,525,5,5,2,0,44,0,0,0,0,4,4,5,0,6,2006,3,5,140000
5,5,313.0,63887,1,1,2,0,0,0,0,7,1,2,0,5,10,5,2008,2008,3,0,13,13,4,796.0,0,4,2,0,2,1,2,5644,6,0,466,6110,1,0,1,4,4692,950,0,5642,2,0,2,1,3,1,0,12,0,3,2,1,2008.0,0,2,1418,5,5,2,214,292,0,0,0,480,1,4,5,0,1,2008,3,5,160000
0,5,75.0,7500,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1959,1994,3,1,3,3,3,0.0,2,4,1,2,2,4,3,340,5,906,0,1246,1,0,1,4,1246,0,0,1246,1,0,1,1,3,1,1,6,0,0,3,1,1959.0,2,1,305,5,5,2,218,0,0,0,0,0,4,0,5,0,5,2010,0,4,154000
5,5,70.04995836802665,10762,1,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,14,14,3,344.0,1,4,2,1,2,4,2,694,6,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,1,9,0,1,5,1,1999.0,0,2,490,5,5,2,0,0,0,0,0,0,4,4,5,0,5,2009,0,4,225000
6,5,70.04995836802665,7500,1,1,0,0,0,4,0,6,2,2,0,5,6,7,1942,1950,1,1,15,15,3,0.0,2,4,1,2,2,4,1,547,6,0,224,771,1,1,1,4,753,741,0,1494,0,0,1,0,3,1,1,7,0,2,2,1,1942.0,3,1,213,5,5,1,0,0,0,0,224,0,4,4,5,0,11,2009,0,4,177500
5,5,92.0,10120,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1994,1994,3,1,14,14,1,391.0,1,4,2,1,2,4,2,740,6,0,425,1165,1,0,1,4,1203,1323,0,2526,1,0,2,1,4,1,1,8,0,1,5,1,1994.0,2,3,844,5,5,2,309,78,0,0,0,0,4,4,5,0,12,2006,0,4,290000
0,5,73.0,8688,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,14,14,1,228.0,1,4,2,1,2,0,6,0,6,0,1616,1616,1,0,1,4,1616,0,0,1616,0,0,2,0,3,1,1,7,0,0,3,1,2005.0,2,3,834,5,5,2,208,59,0,0,0,0,4,4,5,0,4,2006,0,4,232000
13,7,32.0,3363,1,1,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,14,14,4,117.0,1,4,2,1,2,4,6,0,6,0,976,976,1,0,1,4,976,732,0,1708,0,0,2,0,3,1,1,7,4,0,3,5,2004.0,3,2,380,5,5,2,0,40,0,0,0,0,4,4,5,0,4,2006,0,4,130000
0,5,108.0,13173,1,1,0,3,0,0,0,16,2,2,0,2,9,5,2006,2007,3,1,14,14,4,300.0,1,4,2,0,2,4,2,1572,6,0,80,1652,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,0,2,0,1,2006.0,0,2,840,5,5,2,404,102,0,0,0,0,4,4,5,0,11,2009,0,4,325000
11,5,48.0,6955,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,14,14,4,94.0,1,4,2,1,2,4,6,0,6,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,2,1,2005.0,2,2,474,5,5,2,132,35,0,0,0,0,4,4,5,0,9,2006,3,5,202500
0,5,60.0,8072,1,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1995,1,1,14,14,3,0.0,2,2,2,1,1,4,0,746,6,0,244,990,1,0,1,4,990,0,0,990,1,0,1,0,3,1,2,5,0,0,3,5,2000.0,3,2,480,5,5,2,0,64,0,0,0,0,4,4,5,0,5,2009,0,4,138000
0,7,100.0,12000,1,1,3,3,0,4,0,17,2,2,0,2,5,7,1948,2005,1,1,8,8,3,0.0,2,4,1,2,2,4,2,144,0,608,172,924,1,0,1,4,1122,0,0,1122,1,0,1,0,2,1,1,6,0,0,3,1,1948.0,3,2,528,5,5,2,0,36,0,0,0,0,4,1,5,0,5,2008,0,4,147000
0,5,70.04995836802665,7153,1,1,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,1,88.0,2,4,1,1,2,4,2,1200,6,0,78,1278,1,2,1,4,1294,0,0,1294,1,0,2,0,3,1,1,6,0,0,3,1,1991.0,2,2,496,5,5,2,112,51,0,0,0,0,4,1,5,0,6,2008,0,4,179200
0,5,100.0,17500,1,1,3,3,0,4,0,6,3,2,0,2,7,8,1959,2002,1,1,3,6,3,0.0,1,2,2,1,2,0,2,1406,6,0,496,1902,1,4,1,4,1902,0,0,1902,1,0,2,0,3,1,0,7,0,2,5,1,1959.0,0,2,567,5,5,2,0,207,162,0,0,0,4,4,5,0,5,2010,0,4,335000
0,5,68.0,8814,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2007,1,1,14,14,1,80.0,1,4,2,1,2,4,2,925,6,0,349,1274,1,0,1,4,1274,0,0,1274,1,0,2,0,3,1,1,6,0,0,3,1,2005.0,2,2,508,5,5,2,264,98,0,0,0,0,4,4,5,0,1,2007,3,5,203000
5,5,70.04995836802665,9572,1,1,0,3,0,4,0,15,2,2,0,5,8,5,1990,1990,1,1,15,15,1,336.0,1,4,2,0,2,4,2,482,6,0,971,1453,1,0,1,4,1453,1357,0,2810,0,0,2,1,4,1,1,9,0,1,0,1,1990.0,2,2,750,2,2,2,500,0,0,0,0,0,4,4,5,0,6,2007,0,4,302000
5,5,108.0,14774,1,1,0,3,0,0,0,15,2,2,0,5,9,5,1999,1999,1,1,14,14,1,165.0,1,4,2,1,2,4,6,0,6,0,1393,1393,1,0,1,4,1422,1177,0,2599,0,0,2,1,4,1,1,10,0,1,5,3,1999.0,0,3,779,5,5,2,668,30,0,0,0,0,4,4,5,0,5,2010,0,4,333168
0,5,60.0,8190,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1954,1954,3,1,15,15,3,0.0,2,4,1,2,2,4,5,732,6,0,216,948,1,0,1,4,948,0,0,948,1,0,1,0,3,1,2,5,0,1,5,5,1956.0,3,1,280,5,5,2,0,36,0,0,0,0,4,4,5,0,10,2007,0,4,119000
5,5,85.0,11075,1,1,3,3,0,4,0,12,2,2,0,5,6,5,1969,1969,1,1,6,6,3,0.0,2,4,1,3,2,2,0,500,3,276,176,952,1,4,1,4,1092,1020,0,2112,0,0,2,1,4,1,2,9,0,2,2,1,1969.0,3,2,576,5,5,2,280,0,0,0,0,0,4,4,5,0,6,2008,0,4,206900
0,5,61.0,10226,1,1,0,3,0,4,0,5,2,2,0,2,8,5,2008,2008,1,1,14,14,4,270.0,1,4,2,0,2,1,6,0,6,0,1622,1622,1,0,1,4,1630,0,0,1630,1,0,2,0,3,1,0,8,0,1,2,1,2008.0,2,3,860,5,5,2,172,42,0,0,0,0,4,4,5,0,1,2009,0,4,295493
11,2,47.0,4230,1,2,3,3,0,0,0,21,2,2,4,2,7,5,2006,2007,1,1,14,14,3,0.0,1,4,2,0,1,4,6,0,6,0,1352,1352,1,0,1,4,1352,0,0,1352,0,0,2,0,2,1,1,5,0,1,2,1,2006.0,2,2,466,5,5,2,0,241,0,0,0,0,4,4,5,0,4,2007,3,5,208900
0,5,70.04995836802665,14781,1,1,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,14,14,1,178.0,1,4,2,1,2,1,6,0,6,0,1753,1753,1,0,1,4,1787,0,0,1787,0,0,2,0,3,1,1,7,0,1,5,1,2001.0,2,3,748,5,5,2,198,150,0,0,0,0,4,4,5,0,8,2006,0,4,275000
0,5,75.0,10215,1,1,3,0,0,4,0,7,2,2,0,2,4,5,1954,1954,3,1,15,15,1,132.0,2,4,2,2,2,4,0,492,6,0,372,864,1,0,1,4,948,0,0,948,0,0,1,0,3,1,2,5,0,0,3,1,1954.0,3,1,248,5,5,2,0,0,0,0,0,0,4,4,5,0,2,2007,0,4,111000
0,5,70.0,8400,1,1,3,3,0,4,0,12,2,2,0,2,6,3,1957,1957,3,1,3,3,3,0.0,2,4,1,2,2,4,0,189,5,661,628,1478,1,2,1,4,1478,0,0,1478,1,0,1,1,3,1,2,6,0,2,2,1,1957.0,2,2,442,5,5,2,114,0,0,0,216,0,4,4,5,0,6,2009,0,4,156500
0,5,70.04995836802665,6627,1,1,0,3,0,0,0,3,1,2,0,2,3,6,1949,1950,3,1,14,14,3,0.0,2,4,1,5,5,3,4,0,4,0,0,0,0,4,0,4,720,0,0,720,0,0,1,0,2,1,2,4,0,0,3,5,1955.0,3,1,287,5,1,2,0,0,0,0,0,0,4,4,5,0,7,2008,0,4,72500
5,5,107.0,10186,1,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,3,0.0,1,4,2,1,2,4,2,674,6,0,76,750,1,0,1,4,1061,862,0,1923,1,0,2,1,3,1,1,8,0,1,5,1,1992.0,2,2,564,5,5,2,240,39,0,0,0,0,4,4,5,0,6,2010,0,4,190000
1,5,50.0,5330,1,1,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,14,14,3,0.0,3,4,1,2,2,4,3,280,6,0,140,420,1,2,1,4,708,0,0,708,0,0,1,0,2,1,3,5,0,0,3,6,1978.0,1,0,0,3,3,2,164,0,0,0,0,0,4,4,5,0,12,2009,0,4,82500
0,5,75.0,9986,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2007,1,1,14,14,1,428.0,1,4,2,0,2,0,6,0,6,0,1795,1795,1,0,1,4,1795,0,0,1795,0,0,2,0,2,1,1,7,0,1,2,1,2007.0,2,3,895,5,5,2,0,49,0,0,0,0,4,4,5,0,2,2007,3,5,147000
1,7,40.0,3636,1,1,3,3,0,4,0,9,2,2,0,2,4,4,1922,1950,1,1,0,0,3,0.0,2,4,0,2,3,4,6,0,6,0,796,796,1,1,0,4,796,0,0,796,0,0,1,0,2,1,2,5,0,0,3,6,1978.0,1,0,0,3,3,0,0,0,100,0,0,0,4,2,5,0,1,2008,0,4,55000
1,4,70.0,4270,1,1,3,0,0,4,1,7,2,2,0,2,3,6,1931,2006,1,1,8,8,3,0.0,2,4,0,2,2,4,5,544,6,0,0,544,1,0,1,4,774,0,0,774,0,0,1,0,3,1,1,6,0,0,3,6,1978.0,1,0,0,3,3,2,0,0,286,0,0,0,4,4,5,0,5,2007,0,4,79000
0,5,60.0,6600,1,1,3,3,0,4,0,11,2,2,0,2,5,9,1982,2008,1,1,14,14,3,0.0,1,2,1,2,2,4,0,641,6,0,175,816,1,0,1,4,816,0,0,816,0,1,1,0,3,1,1,5,0,1,0,1,1982.0,3,1,264,5,5,2,0,0,0,0,0,0,4,2,5,0,10,2008,0,4,130500
4,7,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,0,6,7,1920,1950,1,1,3,15,3,0.0,1,2,0,1,2,4,3,493,6,0,1017,1510,2,0,1,4,1584,1208,0,2792,0,0,2,0,5,1,2,8,3,2,5,5,1920.0,3,2,520,1,5,2,0,547,0,0,480,0,4,2,3,1150,6,2008,0,4,256000
5,5,63.0,9084,1,1,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,1,14,14,3,0.0,2,4,2,1,2,4,6,0,6,0,935,935,1,2,1,4,955,677,0,1632,0,0,2,1,3,1,2,8,0,1,5,1,1998.0,0,2,462,5,5,2,0,28,0,0,0,0,4,4,5,0,6,2006,0,4,176500
0,5,85.0,10000,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,3,1,14,14,4,410.0,1,4,2,1,1,0,6,0,6,0,1588,1588,1,0,1,4,1588,0,0,1588,0,0,2,0,3,1,1,7,0,1,2,1,2006.0,2,3,825,5,5,2,144,45,0,0,0,0,4,4,5,0,12,2007,0,4,227000
8,5,55.0,10780,1,1,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,8,8,3,0.0,2,4,1,2,2,0,0,483,6,0,428,911,1,2,1,4,954,0,0,954,0,0,1,0,3,1,2,6,0,0,3,5,1976.0,3,2,576,5,5,2,0,0,0,0,0,0,4,4,5,0,7,2006,0,4,132500
0,5,67.0,8877,1,1,3,3,0,4,1,7,2,2,0,2,4,6,1938,1958,1,1,8,8,3,0.0,2,4,1,2,2,2,0,690,6,0,126,816,1,0,1,4,816,0,0,816,1,0,1,0,2,1,2,3,0,1,2,5,1958.0,3,1,288,1,1,2,0,0,0,0,0,0,4,4,5,0,5,2009,0,4,100000
4,7,60.0,7200,1,1,3,3,0,0,0,9,2,2,0,0,5,6,1938,1995,1,1,15,15,3,0.0,2,4,1,2,2,4,6,0,6,0,803,803,1,0,1,4,803,557,0,1360,0,0,1,1,2,1,1,6,0,0,3,5,1951.0,3,1,297,5,5,2,0,65,190,0,0,0,4,2,5,0,7,2006,0,4,125500
13,7,24.0,2368,1,1,3,3,0,4,0,2,2,2,4,5,5,6,1970,1970,1,1,6,6,3,312.0,2,4,1,2,2,4,3,765,6,0,0,765,1,4,1,4,765,600,0,1365,0,0,1,1,3,1,2,7,1,0,3,1,1970.0,3,2,440,5,5,2,0,36,0,0,0,0,4,4,5,0,5,2009,0,4,125000
0,5,80.0,9650,1,1,3,3,0,4,0,14,2,2,0,2,6,5,1977,1977,1,1,10,10,1,360.0,2,4,1,1,2,4,0,686,6,0,664,1350,1,4,1,4,1334,0,0,1334,0,1,2,0,2,1,2,6,0,1,5,1,1977.0,2,2,630,5,5,2,0,16,0,0,0,0,4,4,5,0,4,2009,0,4,167900
10,5,87.0,9246,1,1,0,3,0,4,0,14,1,2,2,2,5,5,1973,1973,1,1,10,10,1,564.0,2,4,1,2,2,4,6,0,6,0,1656,1656,1,4,1,4,1656,0,0,1656,0,0,2,0,4,2,2,8,0,0,3,5,1973.0,3,2,506,5,5,2,0,211,0,0,0,0,4,4,5,0,11,2008,0,4,135000
1,7,153.0,4118,1,0,0,0,0,0,1,17,1,2,0,2,4,4,1941,1950,1,1,15,15,3,0.0,2,4,1,2,2,4,6,0,6,0,693,693,3,1,0,0,693,0,0,693,0,0,1,0,2,1,3,4,0,0,3,6,1978.0,1,0,0,3,3,0,0,20,0,0,0,0,4,4,5,0,3,2006,0,4,52500
5,5,95.0,13450,1,1,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,14,14,3,0.0,1,4,2,1,2,4,2,700,6,0,216,916,1,0,1,4,920,941,0,1861,1,0,2,1,3,1,1,8,0,0,3,3,2002.0,2,2,492,5,5,2,146,91,0,0,0,0,4,4,5,0,6,2006,0,4,200000
0,5,120.0,9560,1,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,8,8,3,0.0,2,2,1,2,2,2,5,360,6,0,504,864,1,0,1,4,864,0,0,864,0,0,1,0,3,1,2,5,0,0,3,1,1972.0,2,1,288,5,5,2,0,0,0,0,0,0,4,4,5,0,6,2006,0,4,128500
0,5,70.0,8294,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1971,1971,1,1,8,8,3,0.0,2,4,1,2,2,4,6,0,6,0,858,858,1,4,1,4,872,0,0,872,0,0,1,0,3,1,2,5,0,0,3,5,1974.0,3,4,480,5,5,2,0,0,0,0,0,0,4,1,5,0,6,2007,0,4,123000
0,5,66.0,13695,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,14,14,3,0.0,2,4,2,1,2,4,2,814,6,0,300,1114,1,0,1,4,1114,0,0,1114,1,0,1,0,3,1,1,6,0,0,3,5,2004.0,3,2,576,5,5,2,0,78,0,0,0,0,4,4,5,0,7,2008,0,4,155000
5,5,70.04995836802665,9375,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,14,14,1,149.0,1,4,2,1,2,4,6,0,6,0,1284,1284,1,0,1,4,1284,885,0,2169,0,0,2,1,3,1,1,7,0,1,2,1,2002.0,2,2,647,5,5,2,192,87,0,0,0,0,4,4,5,0,8,2007,0,4,228500
4,5,57.0,7558,1,1,3,0,0,4,0,6,2,2,0,0,6,6,1928,1950,1,1,3,12,3,0.0,2,4,0,2,2,4,6,0,6,0,896,896,1,2,1,4,1172,741,0,1913,0,0,1,1,3,1,2,9,0,1,5,5,1929.0,3,2,342,1,1,2,0,0,0,0,0,0,4,4,5,0,3,2009,0,4,177000
5,5,85.0,11103,1,1,0,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,1,14,14,3,0.0,1,4,2,1,2,4,6,0,6,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,1,8,0,1,5,1,2006.0,0,2,440,5,5,2,0,0,0,0,0,0,4,4,5,0,7,2007,3,5,155835
1,7,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,2,4,4,1920,1950,3,1,8,8,3,0.0,2,4,2,2,2,4,0,250,6,0,710,960,1,2,1,0,960,0,0,960,0,0,1,0,2,1,3,5,0,0,3,5,1997.0,3,1,308,5,5,2,0,0,168,0,0,0,4,4,5,0,7,2007,0,4,108500
0,5,70.04995836802665,20781,1,1,1,3,0,1,0,14,4,2,0,2,7,7,1968,2003,3,1,3,6,3,0.0,2,4,1,2,2,4,1,297,5,68,1203,1568,1,4,1,4,2156,0,0,2156,0,0,2,0,3,1,2,9,0,1,2,1,1968.0,2,2,508,2,5,2,0,80,0,290,0,0,4,4,5,0,6,2006,0,4,262500
0,5,93.0,15306,1,1,0,1,0,0,0,23,2,2,0,2,8,5,2006,2007,1,1,14,14,4,100.0,1,4,2,0,2,1,2,80,6,0,1652,1732,1,0,1,4,1776,0,0,1776,1,0,2,0,3,1,1,7,0,1,2,1,2006.0,0,3,712,5,5,2,0,0,0,0,0,0,4,4,5,0,5,2007,3,5,283463
0,5,70.04995836802665,16196,1,1,2,2,0,4,0,20,2,2,0,2,7,5,1998,1998,1,1,14,14,3,0.0,1,4,2,1,2,1,2,1443,6,0,39,1482,1,0,1,4,1494,0,0,1494,1,0,2,0,3,1,1,5,0,1,1,1,1998.0,2,2,514,5,5,2,402,25,0,0,0,0,4,4,5,0,8,2007,0,4,215000
6,7,50.0,5250,1,2,3,3,0,4,0,17,2,2,0,5,8,5,1872,1987,1,1,8,8,3,0.0,2,2,0,2,3,4,3,259,6,0,425,684,4,1,0,4,938,1215,205,2358,0,0,2,0,4,1,2,8,0,0,3,6,1978.0,1,0,0,3,3,2,0,54,20,0,0,0,4,4,5,0,12,2008,0,4,122000
10,5,91.0,11643,1,1,3,3,0,4,0,12,0,2,2,5,5,5,1969,1969,1,1,8,8,1,368.0,2,4,1,2,2,4,3,500,6,0,748,1248,1,4,1,4,1338,1296,0,2634,1,1,2,2,6,2,2,12,0,0,3,5,1969.0,3,4,968,5,5,2,0,0,0,0,0,0,4,4,5,0,8,2009,0,4,200000
5,5,70.0,9247,1,1,0,3,0,4,0,12,2,2,0,5,6,6,1962,1962,1,1,6,6,1,318.0,2,4,1,2,2,4,5,319,6,0,539,858,1,0,1,4,858,858,0,1716,0,0,1,1,4,1,2,8,0,1,2,1,1962.0,0,2,490,5,5,2,0,84,0,0,120,0,4,4,5,0,3,2008,0,4,171000
4,7,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,9,1937,2000,1,1,8,8,3,0.0,1,4,0,2,2,4,6,0,6,0,698,698,1,4,1,4,786,390,0,1176,0,0,1,0,2,1,2,4,0,0,3,5,1999.0,3,2,624,5,5,0,210,0,0,0,0,0,4,4,5,0,7,2009,0,4,134900
4,5,56.0,14720,1,1,0,3,0,1,0,15,2,2,0,0,8,5,1995,1996,3,1,14,14,1,579.0,1,4,2,1,2,0,2,816,6,0,1217,2033,1,0,1,4,2053,1185,0,3238,1,0,2,1,4,1,1,9,0,1,0,1,1996.0,0,3,666,5,5,2,283,86,0,0,0,0,4,4,5,0,3,2010,0,4,410000
5,5,70.04995836802665,10316,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,14,14,3,0.0,1,4,2,1,2,4,2,735,6,0,257,992,1,0,1,4,992,873,0,1865,1,0,2,1,3,1,1,7,0,1,5,1,2000.0,2,3,839,5,5,2,0,184,0,0,0,0,4,4,5,0,6,2008,0,4,235000
8,5,102.0,10192,1,1,0,3,0,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,1,143.0,2,4,1,2,2,4,6,0,6,0,570,570,1,2,1,4,1222,698,0,1920,0,0,3,0,4,1,1,8,0,1,5,1,1968.0,2,2,487,5,5,2,0,98,0,0,0,0,4,0,5,0,9,2006,0,4,170000
0,5,70.04995836802665,9477,1,1,3,3,0,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,1,65.0,2,4,1,2,2,4,5,340,6,0,524,864,1,4,1,4,892,0,0,892,0,0,1,0,3,1,2,5,0,0,3,1,1966.0,2,1,264,5,5,2,0,0,0,0,0,0,4,1,5,0,10,2008,0,4,110000
